osm_id,name,group,segment,address,postal_code,city,country,lat,lng,phone,email,website
node/6548054300,Rooms,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Schwarzenbergplatz 8, 1030 Wien",1030,Wien,AT,48.1983295,16.3775573,+43 1 710 50 24,vienna@rooms.co.at,https://rooms.co.at/kontakt/
node/1649800657,Star Schlosserei Sicherheits-Center-Floridsdorf,Bauen & Renovieren,Metallbau,,,,AT,48.2559164,16.3963478,+43 1 2643223,,
way/134897105,Bellaflora,Garten & Außenbereich,Garten- & Landschaftsbau,"Maria-Gailer-Straße 33, 9500 Villach",9500,Villach,AT,46.6060552,13.8649683,+43 501018 81000,vi@bellaflora.at,https://www.bellaflora.at
node/4724168782,Autoverwertung Legat,Fahrzeuge,KFZ-Werkstatt,,,,AT,47.9545561,13.6061632,+43 7662 6300,verwertung@auto-legat.at,https://www.auto-legat.at/verwertung
node/8932214250,Vermessung Loschnigg,Gutachter & Sachverständige,Bausachverständiger / Gutachter,"Gewerbestraße 1, 3270 Scheibbs",3270,Scheibbs,AT,48.0128398,15.1580362,+43 7416 52278,vermessung@loschnigg.at,https://www.loschnigg.at/
node/6076072974,VERMESSUNG KUKUVEC,Gutachter & Sachverständige,Bausachverständiger / Gutachter,"Muchargasse 14, 8010 Graz",8010,Graz,AT,47.0805475,15.4366182,+43 316 684122 0,vermesser@aon.at,https://www.vermessung-graz.at/
node/9860883346,dieWerkstatt,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.284984,16.3718203,+43 1 2700 300,office@diewerkstatt.cc,
node/414189927,RENT A BIKE,Fahrzeuge,Fahrradwerkstatt,"Alpbach 701, 6236 Alpbach",6236,Alpbach,AT,47.399295,11.9415837,+43 50 73 73,verleih@rent-a-bike.at,https://www.rent-a-bike.at/filialen/rab-701-bikerei-alpbach
node/3375223309,Autohaus Reichl GmbH & CoKG,Fahrzeuge,KFZ-Werkstatt,5162 Obertrum am See,5162,Obertrum am See,AT,47.9438223,13.0402381,+43 6219 7360,verkauf@reichl.at,https://www.reichl.at/
way/286555792,Redoit,Bauen & Renovieren,Metallbau,"Moosbachweg 5, 4723 Natternbach",4723,Natternbach,AT,48.3855798,13.7501622,+43 7278 20244,verkauf@redoit.at,https://www.redoit.at/
node/5125055354,KFZ Fuchs,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.0292163,15.7747223,+43 2764 2472,verkauf@kfz-fuchs.com,https://kfz-fuchs.com/
way/1306196300,GS E-Bike GmbH,Fahrzeuge,Fahrradwerkstatt,"Rosental Straße 55, 9586 Fürnitz",9586,Fürnitz,AT,46.5626515,13.825701,+43 4257 45341,verkauf@gs-ebike.at,https://gs-ebike.at/
node/1456269197,Floimair,Elektrik,Techniker für Haushaltsgeräte,,,,AT,47.9431513,12.9424735,+43 6272 5562,verkauf@floimair.at,https://www.floimair.at/
node/7020230970,Expert Plankensteiner,Elektrik,Techniker für Haushaltsgeräte,"Dollhopfgasse 1, 9500 Villach",9500,Villach,AT,46.6170631,13.8518762,+43 4242 27321,verkauf@elektro-plankensteiner.at,https://www.elektro-plankensteiner.at
node/8004532898,Bergspezl Salzburg Stadt,Fahrzeuge,Fahrradwerkstatt,"Eberhard-Fugger-Straße 2, 5020 Salzburg",5020,Salzburg,AT,47.802187,13.067385,+43 662 64255552,verkauf@bergspezl-rad.at,https://bergspezl.at/bergspezl-rad/
node/8599202692,Bergspezl,Fahrzeuge,Fahrradwerkstatt,"Stiftgasse 5-9, 1070 Wien",1070,Wien,AT,48.2009827,16.3552245,,verkauf.wien7@bergspezl.at,https://bergspezl.at/
node/12346374758,Birner,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.2175191,16.3201301,+4314861329,verkauf.wien17@birner.at,https://www.birner.at/
node/9969669681,Wawra,Sanitär,Sanitär- / Klempner,,,,AT,48.2206472,16.480585,+43 1 2821359,,
node/3234600169,Birner Saalfelden,Fahrzeuge,KFZ-Werkstatt,"Zellerstraße 47a, 5760 Saalfelden am Steinernen Meer",5760,Saalfelden am Steinernen Meer,AT,47.4202068,12.8256797,+43 6582 73825,verkauf.saalfelden@birner.at,https://www.birner.at/filialen/?zip=5760
node/11649764189,Gemüsegärtnerei Blaschka,Garten & Außenbereich,Garten- & Landschaftsbau,,,,AT,48.2226899,16.4725293,+43 1 285 8039,,
way/85580339,Stahlgruber,Fahrzeuge,KFZ-Werkstatt,"Puntigamer Straße 149, 8055 Graz",8055,Graz,AT,47.0315072,15.4403252,+43 316 292 681 10,verkauf.graz@stahlgruber.at,https://www.stahlgruber.at/
way/34127178,Verde Jungpflanzen,Garten & Außenbereich,Garten- & Landschaftsbau,,,,AT,48.2963853,13.330787,+43 7758 2365,verde@verde.cc,http://www.verde.cc/
way/75089860,Vanas,Fahrzeuge,KFZ-Werkstatt,"Hauptstraße 62, 2381 Laab im Walde",2381,Laab im Walde,AT,48.1595841,16.153685,+43 2239 2733,vanas@kfz-vanas.at,http://www.kfz-vanas.at/
node/9501142115,Elektro Zentrale,Elektrik,Elektriker,,,,AT,48.2286628,16.3558932,+43 1 3102890,,
node/1692237524,Glaserei Josef Kain,Fenster & Türen,Glaser,,,,AT,48.2203255,16.3655877,+43 1 317 72 51,,
node/2324613065,Recyclinghof,Abriss & Entsorgung,Entsorgung,"Dandlerau 1, 6391 Fieberbrunn",6391,Fieberbrunn,AT,47.4674557,12.563218,+43535452005,umwelt@fieberbrunn.tirol.gv.at,http://www.fieberbrunn.tirol.gv.at/system/web/gemeindebetrieb.aspx?menuonr=218504141&detailonr=116166
way/236046286,Zweiradzentrum Ginzinger,Fahrzeuge,Motorradwerkstatt,,,,AT,48.2267418,14.211421,+43 7229 62929 718,traun@ginzinger.at,https://www.ginzinger.at/
node/7503230409,ARGE Wien,Umzug & Transport,Umzugsunternehmen,,,,AT,48.2099941,16.3059643,+43 1 49 390 49,transport@arge-wien.at,https://arge-wien.at/
way/137701478,Spitzer Dach,Dacharbeiten,Dachdecker,"Jochäckergasse 5, 2512 Oeynhausen",2512,Oeynhausen,AT,47.9830086,16.2887119,+43 2252 42530,traiskirchen@spitzerdach.at,http://www.spitzerdach.at
node/5935986703,Toyota Sapper,Fahrzeuge,KFZ-Werkstatt,"Glattjoch Straße 126, 8831 Niederwölz",8831,Niederwölz,AT,47.1510523,14.3780351,+43 3582 2269,toyota@sapper.co.at,https://www.sapper.co.at/index.php/niederwoelz
node/12918907045,Aufsperrfuchs,Bauen & Renovieren,Metallbau,"Krottenbachstraße 40, 1190 Wien",1190,Wien,AT,48.2406836,16.3383188,+43 1 3615516,,
node/6180583275,Toni´s Dienstleistungen,Garten & Außenbereich,Garten- & Landschaftsbau,"Jägerweg 42, 8041 Graz",8041,Graz,AT,47.0292818,15.4743413,+43 316 296310,,https://www.wurzeltoni.eu
node/10121750286,Tom's Bikewerk,Fahrzeuge,Fahrradwerkstatt,"Hauptstraße 36, 4580 Windischgarsten",4580,Windischgarsten,AT,47.7222872,14.32585,+43 664 9225672,tomsbikewerk@gmail.com,https://www.tomsbikewerk.at/
way/172565747,Tischlerei Toniober,Möbel & Einrichtung,Tischler & Schreiner,"St. Johanner Straße 87, 6370 Kitzbühel",6370,Kitzbühel,AT,47.4631138,12.3859995,,to@toniober.at,https://www.tischlerei-toniober.at/
node/1439062289,Tischlerei Linsbichler,Möbel & Einrichtung,Tischler & Schreiner,"Billrothstraße 54, 1190 Wien",1190,Wien,AT,48.2405023,16.3489972,+43 1 3699690,chris.linsbichler@aon.at,
way/351401757,Tremmel-Schuller GmbH,Sanitär,Sanitär- / Klempner,"Max-Christ-Straße 14, 3300 Amstetten",3300,Amstetten,AT,48.1166155,14.8687791,+43747264360,tj@tremmel-schuller.at,https://www.tremmel-schuller.at
way/197890890,Tischlerei Pöll,Möbel & Einrichtung,Tischler & Schreiner,"Paß-Thurn-Straße 10, 6371 Aurach bei Kitzbühel",6371,Aurach bei Kitzbühel,AT,47.4187796,12.4192551,+43 5356 64517,tischlereipoell@aon.at,https://www.tischlereipoell.at/
node/5834802334,Gratt,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,47.5322992,12.0933697,+436769487807,tischlereigratt@yahoo.com,https://www.gratt-tischler.at
node/3769689783,Tischlerei Glaser,Möbel & Einrichtung,Tischler & Schreiner,"Traunerstraße 115, 4050 Traun",4050,Traun,AT,48.2121707,14.2047701,+43 7229 73535,tischlerei-glaser@aon.at,http://www.tischlerei-glaser.at
node/7881952009,"Zöchling Peter, Bau- und Möbeltischlerei",Möbel & Einrichtung,Tischler & Schreiner,"Stambergstraße 9, 3160 Traisen",3160,Traisen,AT,48.0423918,15.6109528,+43 2762 62161,tischlerei@zoechling-fenster.at,https://www.zoechling-fenster.at
way/394592020,Tischlerei Weko,Möbel & Einrichtung,Tischler & Schreiner,"Hauptstraße 36, 9125 Eberndorf",9125,Eberndorf,AT,46.6054972,14.714892,+43 4232 6161,tischlerei@weko.co.at,https://www.weko.co.at
node/380819346,BCA Heizungs- u. Sanitärinstallationsges.m.b.H.,Sanitär,Sanitär- / Klempner,,,,AT,48.2168804,16.3371693,+43 1 4050853,,
way/86439396,Tischlerei Sigg,Möbel & Einrichtung,Tischler & Schreiner,"Allgäustraße 155, 6912 Hörbranz",6912,Hörbranz,AT,47.5660927,9.7642131,+43 5573 82 255,tischlerei@sigg.at,https://www.sigg.at/
node/11544138725,Karl Scheibner,Sanitär,Sanitär- / Klempner,Schulgasse 10,,,AT,48.2248459,16.3472839,+43 1 4057200,,
node/11544095634,Maldek,Maler & Tapezierer,Maler & Lackierer,Kreuzgasse 16,,,AT,48.2224724,16.341268,+43 1 4057268,,
way/177336831,Tischlerei Seeber,Möbel & Einrichtung,Tischler & Schreiner,"Alte Landstraße 15a, 6130 Schwaz",6130,Schwaz,AT,47.3563478,11.729774,+43 5242 65417,tischlerei@seeber.se,https://www.seeber.se/
node/365695847,Tischlerei Mörtenhuber,Möbel & Einrichtung,Tischler & Schreiner,"Welser Straße 13, 4550 Kremsmünster",4550,Kremsmünster,AT,48.0546911,14.1198154,+43 7583 8438-0,tischlerei@moertenhuber.com,http://www.moertenhuber.com/
node/8394498687,Tischlerei Gans,Möbel & Einrichtung,Tischler & Schreiner,"Anastasius-Grün-Gasse 5, 1180 Wien",1180,Wien,AT,48.2298972,16.349096,+43 1 4782878;+43 664 1356769,,
node/11179096429,Tapezierermeister R. Stadler,Maler & Tapezierer,Maler & Lackierer,Hildebrandgasse 6,,,AT,48.2207203,16.3367162,+43 1 4795501,,
node/10121417814,Premiumküchen,Küche,Küchenbau,,,,AT,48.2137289,16.328158,+43 1 4800091,,
node/12120691044,Holz Toni,Möbel & Einrichtung,Tischler & Schreiner,"Innsbrucker Straße 36, 6382 Kirchdorf in Tirol",6382,Kirchdorf in Tirol,AT,47.5501584,12.4504723,+43 660 7667224,tischlerei@holztoni.com,https://holztoni.com/
way/239483235,Tischlerei Hanninger,Möbel & Einrichtung,Tischler & Schreiner,4851 Gampern,4851,Gampern,AT,47.9947523,13.5577585,+43 664 5012305,tischlerei@hanninger.at,https://www.tischlerei-hanninger.at/
node/6797641885,Hernalser Fenstereck,Fenster & Türen,Türen- & Fensterbau,"Hernalser Hauptstraße 96, 1170",1170,Wien,AT,48.2188836,16.3281041,+43 1 4857510,,
way/229385306,Tischlerei Weiskopf,Möbel & Einrichtung,Tischler & Schreiner,6551 Pians,6551,Pians,AT,47.1334683,10.515529,+43 5442 62080,tischlerei@fam-weiskopf.com,https://www.dertischler.cc/
node/6159331814,Erhart Tischlerei,Möbel & Einrichtung,Tischler & Schreiner,"Gnadenwald 62, 6069 Gnadenwald",6069,Gnadenwald,AT,47.3265861,11.6054179,+43 676 6359789,tischlerei@erh-art.at,https://www.erh-art.at
node/665114396,dz Autoteile,Fahrzeuge,KFZ-Werkstatt,"Rennweg 65A, 1030 Wien",1030,Wien,AT,48.1933869,16.3917128,,,
node/13293455007,Tischlerei Reindl,Möbel & Einrichtung,Tischler & Schreiner,"Kellau 154, 5431 Kuchl",5431,Kuchl,AT,47.607795,13.1643217,+43 6244 3585,tischlerei.reindl@sbg.at,https://www.tischlerei-reindl.com
way/108766137,Tischler Holzer,Möbel & Einrichtung,Tischler & Schreiner,"Neue Heimat 21, 5620 Schwarzach im Pongau",5620,Schwarzach im Pongau,AT,47.3184322,13.1454984,+43 6415 7445,tischlerei.holzer@aon.at,https://www.tischler-holzer.at
node/691071667,Servicestation Mitucic KG,Fahrzeuge,KFZ-Werkstatt,"Ehrenfelsgasse 19, 1120 Wien",1120,Wien,AT,48.1803611,16.3253851,,,
node/6404593976,Tischlerei Höllerer,Möbel & Einrichtung,Tischler & Schreiner,"Hauptstraße 131, 7331 Weppersdorf",7331,Weppersdorf,AT,47.5757086,16.4312927,+43 2618 3809;+43 664 22 24 206,tischlerei.hoellerer@aon.at,http://members.aon.at/hoellerer
node/6882059312,Maroltinger Garage,Fahrzeuge,KFZ-Werkstatt,"Maroltingergasse 66, 1160 Wien",1160,Wien,AT,48.2103224,16.30593,+43 1 4947901,,
way/244840247,Antikholz-Werkstätte Tischlerei Hauer,Möbel & Einrichtung,Tischler & Schreiner,"Gewerbepark 1, 4163 Klaffer am Hochficht",4163,Klaffer am Hochficht,AT,48.6995896,13.8747974,+43 664 9271110,tischlerei.hauer@aon.at,https://www.tischlerei-hauer.at
node/1467319596,Hewa Installationen,Sanitär,Sanitär- / Klempner,Mondscheingasse 11,,,AT,48.2009831,16.3506451,+43 1 5267514,office@hewa.at,
node/3328986669,MA48,Abriss & Entsorgung,Entsorgung,,,,AT,48.25406,16.3376521,+43 1 546 48,,
node/4506400425,MA48,Abriss & Entsorgung,Entsorgung,,,,AT,48.2539968,16.3426885,+43 1 546 48,,
node/2154656706,"Tischlerdrei - Mayr, Fatzinek & Gorjanz OG",Möbel & Einrichtung,Tischler & Schreiner,"Spießhammergasse 2, 1120 Wien",1120,Wien,AT,48.1791904,16.337305,+43 1 8131287,tischlerdrei@aon.at,http://www.tischlerdrei.at/
node/4508741252,MA 48,Abriss & Entsorgung,Entsorgung,,,,AT,48.261717,16.3390936,+43 1 546 48,,
node/4512768649,MA48,Abriss & Entsorgung,Entsorgung,,,,AT,48.2493711,16.3416289,+43 1 546 48,,
node/705833219,Atelier,Montage & Allround,Montageservice & Allroundhandwerker,"Schrankgasse 18, 1070 Wien",1070,Wien,AT,48.2039705,16.354585,,,
way/104848700,Dold Tiefbau,Bauen & Renovieren,Bauunternehmen,"Radetzkystraße 136, 6845 Hohenems",6845,Hohenems,AT,47.3783718,9.703365,+43 5576 75467,tiefbau@dold.at,https://www.dold.at/
way/291441531,dieWOHNWerkstatt,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Untersteinstraße 11, 6700 Bludenz",6700,Bludenz,AT,47.1572307,9.8214786,+43 5552 62870,thomas@vonbank.at,http://vonbank.at
node/1912688494,Die kleine Fahrradwerkstatt,Fahrzeuge,Fahrradwerkstatt,"Yppenplatz 6, 1160 Wien",1160,Wien,AT,48.2130541,16.33588,+43 664 5426065,thomas@fahrradwerk.at,https://fahrradwerk.at/
node/9178085630,MTS Kompost,Garten & Außenbereich,Garten- & Landschaftsbau,4632 Pichl bei Wels,4632,Pichl bei Wels,AT,48.2042745,13.8869924,+43 680 2040319,thomas.seitz@mts-kompost.at,https://www.mts-kompost.at/
way/461843241,thm SONNENSCHUTZ ZENTRUM,Fenster & Türen,Sonnenschutz & Markisen,"Tiroler Straße 143, 9500 Villach",9500,Villach,AT,46.6327163,13.8243286,+43 4242 59199,thm@thmsonnenschutz.at,https://www.thmsonnenschutz.at/
node/5031039339,Reifen Team West,Fahrzeuge,KFZ-Werkstatt,"Bert-Köllensperger-Straße 8, 6065 Thaur",6065,Thaur,AT,47.2739704,11.470094,+43 5223 57800,thaur@reifenteam.at,https://www.reifenteam.at/
node/7529218443,Teichmann Motors GmbH,Fahrzeuge,KFZ-Werkstatt,"Zeller Straße 32, 4284 Tragwein",4284,Tragwein,AT,48.3323514,14.6269268,+43 7263 86029,teichmann-motors@aon.at,http://www.teichmann-motors.at/
node/8983480130,Farben Teferle,Maler & Tapezierer,Maler & Lackierer,"Kalkkögelweg 557, 6100 Seefeld in Tirol",6100,Seefeld in Tirol,AT,47.3262731,11.1898089,+435212 50324,teferle@gmail.com,https://www.farben-teferle.at
node/1298407955,Rad & Tat,Fahrzeuge,Fahrradwerkstatt,"Fultonstraße 5-11/7/R1, 1210 Wien",1210,Wien,AT,48.2506588,16.4117445,+43 699 10692861,technik@radundtat.co.at,https://radundtatwien.at
node/806897010,Lehmann,Fahrzeuge,KFZ-Werkstatt,"Gudrunstraße 194, 1100 Wien",1100,Wien,AT,48.1796235,16.3610907,,,
node/6325277316,Haustechnik HOCHRIEDER GmbH,Elektrik,Elektriker,"Preßbaumer Straße 11, 3443 Sieghartskirchen",3443,Sieghartskirchen,AT,48.2528437,16.014468,+43 2274 2238-14,technik@hochrieder.at,https://www.hochrieder.at/
node/821542566,Veneta Cucine,Küche,Küchenbau,"Kreuzgasse 2, 1180 Wien",1180,Wien,AT,48.2221137,16.3434116,,,
node/10676424821,Techgarage Haider,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.1879991,14.6927165,+43 660 19 90 233,techgarage.haider@gmail.com,https://www.techgarage-haider.at/
node/8758112045,2 Rad Helden,Fahrzeuge,Fahrradwerkstatt,"Hadikgasse 192, 1140 Wien",1140,Wien,AT,48.1925427,16.2786906,+43 1 9296690,team@vertical.world,https://2radhelden.at
node/9136036426,Rollomax,Fenster & Türen,Sonnenschutz & Markisen,"Leopoldsgasse 4, 1020 Wien",1020,Wien,AT,48.2212624,16.3745076,+43 1 21 22 446,team@rollomax.at,https://rollomax.at
way/378058853,Pflasterungen Fekri Tairi,Bauen & Renovieren,Steinmetz,4850 Timelkam,4850,Timelkam,AT,48.0025933,13.6259639,+43 676 5162464,tairi.fekri@aon.at,https://www.tairi-fekri.com/
node/2272381273,Allmer Macke,Bauen & Renovieren,Architekt,"Mollardgasse 12a, 1060",1060,Wien,AT,48.1928774,16.3523796,+43 1 5951161,,
node/3944661363,A&A InterShop,Fahrzeuge,Motorradwerkstatt,,,,AT,46.6014579,14.29753,+43 650 5959555,swisstool@web.de,http://www.mcrun.at/
node/848530823,Hakaj,Sanitär,Sanitär- / Klempner,"Laxenburger Straße 14, 1100 Wien",1100,Wien,AT,48.1800762,16.3735525,,,
node/11482758348,Farbenfachhandel Görbicz,Maler & Tapezierer,Maler & Lackierer,"Stumpergasse 54, 1060 Wien",1060,Wien,AT,48.1951936,16.3432368,+43 1 5977354,,
node/7073237379,Klatzer & Partner,Fenster & Türen,Türen- & Fensterbau,9161 Maria Rain,9161,Maria Rain,AT,46.5555107,14.311562,+43 4227 84178,sv-klatzer@gmx.at,https://www.klatzer-partner.at
node/3217609297,Csmarich,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,48.1712037,16.3763143,+43 1 6023387,,
node/1427842883,Bernhard Kohl Fahrrad & Fitness,Fahrzeuge,Fahrradwerkstatt,"Triester Straße 282-284, 1230 Wien",1230,Wien,AT,48.1324392,16.3221675,,support@bernhardkohl.at,https://bernhardkohl.at/
node/7635721356,bad & energie,Sanitär,Sanitär- / Klempner,"Bundesstraße 35, 5071 Wals-Siezenheim",5071,Wals-Siezenheim,AT,47.7860517,12.9773984,,support@badundenergie.at,https://www.badundenergie.at
node/8606014841,Sunwell,Garten & Außenbereich,Poolbau,,,,AT,46.6455126,14.312521,+43 463 410460,sunwell@happynet.at,https://www.sunwell.at/
node/915174258,K. Kaplanek,Fenster & Türen,Glaser,"Laxenburger Straße 25, 1100 Wien",1100,Wien,AT,48.1811743,16.3742913,,,
node/13065422226,WIENTÜR91,Fenster & Türen,Türen- & Fensterbau,"Harry-Glück-Platz 2, 1100 Wien",1100,Wien,AT,48.1668207,16.3486483,+43 1 61 540 40,wien@sapeli.at,
way/189438322,Kurt Forst,Fahrzeuge,KFZ-Werkstatt,"Tauernstraße 45, 8761",8761,Pöls,AT,47.2160276,14.5758851,+43 676 6316005,styriamountainsgarage@gmail.com,https://www.automobileforst.at/
node/7125659859,Reifen Plankenauer,Fahrzeuge,KFZ-Werkstatt,"Friesacher Straße 19, 9300 St. Veit an der Glan",9300,St. Veit an der Glan,AT,46.7728544,14.3668461,+43 4212 207 70,stveit@plankenauer.at,https://www.plankenauer.at/
node/12139479051,Projektor.at Präsentationstechnik GmbH,Elektrik,Techniker für Haushaltsgeräte,"Slamastraße 29, 1230 Wien",1230,Wien,AT,48.1367679,16.3417441,+43 1 6176267-0,,
node/1166288420,Tapezierer Wollner,Polsterarbeiten,Polsterei,,,,AT,48.2375454,16.3538334,+43 1 676 355 42 62,,
node/1726312430,Dr. Vinyl Scherer Car Care Center St. Veit KG,Fahrzeuge,KFZ-Werkstatt,"Gewerbestraße 6, 5621 Sankt Veit im Pongau",5621,Sankt Veit im Pongau,AT,47.3240519,13.1745605,+43 6415 5542,stveit@drvinyl.at,https://www.stveit.drvinyl.at
way/475036810,Malerei Eberl,Maler & Tapezierer,Maler & Lackierer,"An der Breite 1, 5724 Stuhlfelden",5724,Stuhlfelden,AT,47.2876215,12.5367315,+43 6562 4285,stuhlfelden@malerei-eberl.at,https://malerei-eberl.at/
node/10537030858,Josef Ertler,Bauen & Renovieren,Metallbau,,,,AT,48.1969204,16.400807,+43 1 712 12 81,,
node/10642021468,Paser & Kocher,Sanitär,Sanitär- / Klempner,,,,AT,48.2019076,16.3957552,+43 1 7125976,,
node/2595988282,Bican,Sanitär,Sanitär- / Klempner,,,,AT,48.2038329,16.3944118,+43 1 7134674,,
node/921126800,Serajnik GmbH,Möbel & Einrichtung,Tischler & Schreiner,"Van-der-Nüll-Gasse 10, 1100 Wien",1100,Wien,AT,48.1803728,16.3694027,,,
node/2463393937,Studio WG3,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Griesgasse 18, 8020 Graz",8020,Graz,AT,47.069053,15.4338208,+43 664 88 46 96 72,studio@wg3.at,https://www.wg3.at/
node/3406085604,Strini,Küche,Küchenbau,"Andritzer Reichsstraße 26, 8045 Graz",8045,Graz,AT,47.101477,15.4260815,+43 316 915780,strinidesign@chello.at,http://www.designwohnen.at/
node/2942921137,Gartenbau Strillinger,Garten & Außenbereich,Garten- & Landschaftsbau,,,,AT,47.5886893,12.1747065,+43 5372 67245,strillinger@aon.at,https://www.strillinger.at
way/550946115,KFZ COSKUNER GmbH,Fahrzeuge,KFZ-Werkstatt,"Wallagasse 8, 1110 Wien",1110,Wien,AT,48.1529997,16.4733405,+43 1 767 1921,,
node/922949552,D&R Reinigung,Reinigung,Gebäudereiniger,"Dampfgasse 16, 1100 Wien",1100,Wien,AT,48.180069,16.3705847,,,
node/922949586,Karl Redl,Möbel & Einrichtung,Tischler & Schreiner,"Dampfgasse 7, 1100 Wien",1100,Wien,AT,48.1798744,16.3721008,,,
node/4346876515,Biswanger,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,48.2555464,16.404441,+43 1 7746100,,
way/291339339,Stolz,Heizung,Heizungsinstallateur,"Zürcherstraße 44, 6700 Bludenz",6700,Bludenz,AT,47.1536521,9.8278503,+43 5552 630240,stolz-bludenz@stolz.at,http://www.stolz.at
way/121999750,Achleitner Fahrzeugbau und Reifenzentrum,Fahrzeuge,KFZ-Werkstatt,"Salzburgerstraße 25, 6380 St. Johann in Tirol",6380,St. Johann in Tirol,AT,47.5276364,12.4243248,+43 5352 62975,stjohann.tirol@achleitner.com,https://www.achleitner.com/reifenhandel/kontakt
node/1563688548,Adem Mugi,Garten & Außenbereich,Garten- & Landschaftsbau,"Schulstraße 4, 5620 Schwarzach im Pongau",5620,Schwarzach im Pongau,AT,47.3194582,13.1439084,+43 664 237 41 31,stein_garten@hotmail.com,https://www.mugi-steingarten.at
node/5351601595,Hilbe Installationen,Heizung,Heizungsinstallateur,"Raiffeisenstraße 25, 6850 Dornbirn",6850,Dornbirn,AT,47.4045139,9.730208,+43 5572 35267,stefan@hilbe-installationen.at,https://www.hilbe-installationen.at/
way/246131008,MSG-Austria Bikeshop,Fahrzeuge,Fahrradwerkstatt,"Halleiner Landesstraße 44, 5411 Oberalm",5411,Oberalm,AT,47.6995489,13.0995154,+43 699 103 742 26,stefan.gainzger@outlook.com,http://www.shantiflower.com/
node/9500282233,Anton Schill,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,48.1750308,16.3329148,+43 1 8135189,,
way/151085421,Stauden Kopf,Garten & Außenbereich,Garten- & Landschaftsbau,"Haltestellenweg 2, 6832 Sulz",6832,Sulz,AT,47.2961068,9.6391941,+43 5522 44515,stauden-kopf@aon.at,http://www.stauden-kopf.at
node/11722177134,Stary,Dacharbeiten,Dachdecker,"Teisenberggasse 29, 5020 Salzburg",5020,Salzburg,AT,47.8030103,13.0091174,,stary@stary.at,https://stary.at/
node/13798453240,Tischlerei Brigitte Petz,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,48.152029,16.2640501,+43 1 887 29 11,office@tischlerei-petz.gmbh,
